Startup_ID,Name,Sector,Sub-Sector,City,State,Founded_Year,Founder_Name,Funding_Stage,Investment_Type,Amount_Raised,Investors_Count,Lead_Investor,Co-Investors,Valuation_Post_Funding,Revenue,Profitability,Number_of_Employees,Tech_Stack,Primary_Product,Customer_Base_Size,Growth_Rate,Exit_Status,Acquisition_Details,Funding_Date,Pitch_Deck_Link,Social_Media_Followers,Competitors,Patents,ESG_Score,Diversity_Index,Net_Impact_Score
f24ac3eb,Startup_1671,FoodTech,Sub_6,Pune,Maharashtra,2007,Founder_834,Seed,Debt,9582815,4,Investor_332,Investor_655,28667036,2095757,Yes,102,Cloud,Product_7,55898,48.37,Yes,Acquirer_611,2022-09-09,http://example.com/pitchdeck/1671,78824,Competitor_45,13,1.4,75.54,4.08
f4169fab,Startup_1672,Retail,Sub_5,Chennai,Delhi,2002,Founder_571,Series B,Debt,101029,10,Investor_341,Investor_761,97167438,972240,No,353,IoT,Product_4,94866,43.36,No,,2015-06-28,http://example.com/pitchdeck/1672,52463,Competitor_48,11,7.6,49.79,3.29
93818ab8,Startup_1673,Retail,Sub_10,Chennai,Telangana,2010,Founder_26,Series C,Debt,9193421,6,Investor_308,Investor_669,89874425,678395,Yes,204,Blockchain,Product_42,16597,48.76,No,,2023-01-04,http://example.com/pitchdeck/1673,81300,Competitor_76,2,2.66,33.4,1.18
e15a23ac,Startup_1674,EdTech,Sub_10,Delhi,Telangana,2014,Founder_174,Series A,Convertible Note,3367953,6,Investor_25,Investor_833,12759542,3179248,Yes,46,Blockchain,Product_38,36390,43.7,No,,2021-01-10,http://example.com/pitchdeck/1674,55494,Competitor_10,5,6.14,74.85,4.65
d798065a,Startup_1675,Retail,Sub_5,Delhi,Karnataka,2008,Founder_177,Series C,Convertible Note,7615372,5,Investor_455,Investor_723,62831601,2904623,Yes,354,AR/VR,Product_25,73265,23.74,No,,2017-08-02,http://example.com/pitchdeck/1675,91854,Competitor_23,19,9.36,28.15,3.2
5c5025a6,Startup_1676,FoodTech,Sub_3,Hyderabad,Telangana,2019,Founder_562,Series B,Equity,9666679,6,Investor_103,Investor_540,55975770,3928213,No,320,IoT,Product_18,82727,7.28,Yes,,2016-05-08,http://example.com/pitchdeck/1676,50756,Competitor_60,7,1.31,57.14,8.57
cb920995,Startup_1677,Retail,Sub_3,Pune,Maharashtra,2011,Founder_303,Series D,Convertible Note,9247107,10,Investor_34,Investor_534,62110816,1293611,Yes,227,AI,Product_23,76678,9.03,Yes,,2019-04-08,http://example.com/pitchdeck/1677,92374,Competitor_95,2,9.8,79.2,4.4
ba7cd129,Startup_1678,EdTech,Sub_8,Delhi,Telangana,2017,Founder_727,Series B,Convertible Note,4301028,5,Investor_73,Investor_799,68288579,2682536,Yes,399,AI,Product_1,90210,16.0,No,Acquirer_13,2015-10-15,http://example.com/pitchdeck/1678,42295,Competitor_34,9,4.99,43.79,8.76
99deebb5,Startup_1679,TravelTech,Sub_5,Bangalore,Telangana,2010,Founder_200,Series B,Convertible Note,6087746,5,Investor_7,Investor_727,91299459,833908,Yes,134,Big Data,Product_42,29967,7.74,Yes,,2022-02-20,http://example.com/pitchdeck/1679,13513,Competitor_20,11,8.25,64.8,1.87
1a03fc3e,Startup_1680,FinTech,Sub_7,Bangalore,Maharashtra,2014,Founder_229,Series C,Convertible Note,3543169,2,Investor_3,Investor_531,79880126,2561106,Yes,89,IoT,Product_30,99357,5.95,No,,2017-05-02,http://example.com/pitchdeck/1680,20531,Competitor_31,17,2.24,76.58,2.57
85461b04,Startup_1681,FoodTech,Sub_1,Mumbai,Delhi,2020,Founder_997,Series C,Grant,4788860,9,Investor_215,Investor_782,78485409,1278740,No,343,Cloud,Product_50,16046,49.06,No,,2015-02-06,http://example.com/pitchdeck/1681,2142,Competitor_6,20,4.88,38.59,5.15
0ef3a5df,Startup_1682,AgriTech,Sub_9,Chennai,Tamil Nadu,2014,Founder_432,Seed,Convertible Note,4666450,2,Investor_283,Investor_653,49807695,1155192,No,400,Blockchain,Product_4,50432,28.73,Yes,,2022-08-03,http://example.com/pitchdeck/1682,45488,Competitor_96,16,6.99,53.63,1.03
49b5ab16,Startup_1683,TravelTech,Sub_6,Hyderabad,Maharashtra,2000,Founder_915,IPO,Grant,8142783,2,Investor_32,Investor_975,62690840,2511351,Yes,160,Big Data,Product_47,20554,20.96,Yes,,2017-03-06,http://example.com/pitchdeck/1683,3031,Competitor_48,1,6.34,72.47,4.52
18c41e8e,Startup_1684,Retail,Sub_4,Chennai,Karnataka,2011,Founder_511,Series A,Debt,3013150,10,Investor_14,Investor_956,27232570,2257767,Yes,96,AR/VR,Product_13,76702,15.07,No,,2019-03-20,http://example.com/pitchdeck/1684,92914,Competitor_82,12,2.62,50.46,3.22
57c81210,Startup_1685,FinTech,Sub_1,Mumbai,Maharashtra,2000,Founder_940,Series C,Grant,5888132,2,Investor_317,Investor_978,5438004,4573750,No,275,AR/VR,Product_44,85353,33.62,No,Acquirer_90,2018-10-04,http://example.com/pitchdeck/1685,68110,Competitor_59,16,6.32,60.42,1.68
e58b6079,Startup_1686,FoodTech,Sub_10,Pune,Maharashtra,2015,Founder_178,Series D,Grant,4846295,3,Investor_491,Investor_605,55106135,4976693,No,91,Cloud,Product_13,20926,23.94,Yes,,2016-12-05,http://example.com/pitchdeck/1686,3282,Competitor_54,19,1.4,54.84,1.49
2ed8d5f4,Startup_1687,FinTech,Sub_5,Mumbai,Tamil Nadu,2010,Founder_514,Series A,Convertible Note,8514166,9,Investor_35,Investor_614,90793959,3943675,Yes,221,IoT,Product_46,73861,9.88,No,,2016-07-04,http://example.com/pitchdeck/1687,47927,Competitor_57,19,4.37,46.02,7.67
6386bc55,Startup_1688,FoodTech,Sub_8,Mumbai,Tamil Nadu,2010,Founder_780,Seed,Debt,7219709,2,Investor_27,Investor_667,22806493,2678654,No,205,Cloud,Product_17,99556,46.51,No,,2017-03-05,http://example.com/pitchdeck/1688,67933,Competitor_19,3,1.27,60.92,7.03
743c6e1c,Startup_1689,EdTech,Sub_2,Hyderabad,Maharashtra,2009,Founder_452,Series B,Equity,4257309,6,Investor_377,Investor_987,35713581,4200963,Yes,200,IoT,Product_44,81973,34.79,No,,2016-01-02,http://example.com/pitchdeck/1689,48275,Competitor_2,10,2.98,79.08,8.85
cc412a7e,Startup_1690,Retail,Sub_10,Mumbai,Tamil Nadu,2009,Founder_533,Series A,Convertible Note,2927418,6,Investor_203,Investor_926,44403536,4954569,Yes,244,Cloud,Product_2,95279,15.51,Yes,,2023-05-08,http://example.com/pitchdeck/1690,23160,Competitor_10,3,4.06,46.7,9.17
bbd7d58f,Startup_1691,TravelTech,Sub_1,Chennai,Maharashtra,2016,Founder_811,Series B,Grant,5874700,5,Investor_169,Investor_529,18338468,2918989,Yes,217,Blockchain,Product_24,37973,19.88,No,,2020-01-11,http://example.com/pitchdeck/1691,9640,Competitor_91,4,8.72,37.73,1.98
450ed4d1,Startup_1692,FoodTech,Sub_5,Pune,Delhi,2001,Founder_777,Series C,Convertible Note,9613951,6,Investor_117,Investor_900,16856982,1713802,No,162,AR/VR,Product_50,78469,30.43,No,,2020-11-16,http://example.com/pitchdeck/1692,25138,Competitor_75,16,9.27,65.95,7.19
0cf0e883,Startup_1693,AgriTech,Sub_10,Pune,Tamil Nadu,2018,Founder_398,Series C,Equity,2929201,6,Investor_105,Investor_578,20340438,806585,Yes,115,Cloud,Product_35,31867,18.93,No,Acquirer_859,2016-06-20,http://example.com/pitchdeck/1693,22434,Competitor_48,8,2.42,21.94,2.21
9c8720f8,Startup_1694,HealthTech,Sub_7,Chennai,Telangana,2018,Founder_184,Seed,Grant,7578676,6,Investor_361,Investor_700,29079215,1565384,Yes,71,Blockchain,Product_5,29561,43.67,No,,2020-04-19,http://example.com/pitchdeck/1694,93806,Competitor_30,16,7.71,36.1,1.91
4b5eb057,Startup_1695,FoodTech,Sub_2,Chennai,Telangana,2016,Founder_359,Series C,Equity,1547429,1,Investor_14,Investor_910,33406701,226292,No,119,AR/VR,Product_50,31872,20.0,No,,2018-03-01,http://example.com/pitchdeck/1695,9738,Competitor_78,13,9.26,56.84,1.28
dc15e1c8,Startup_1696,TravelTech,Sub_5,Bangalore,Karnataka,2023,Founder_595,Series B,Grant,8784702,4,Investor_392,Investor_954,41686746,1525740,Yes,220,AR/VR,Product_28,87929,8.25,Yes,Acquirer_861,2017-08-14,http://example.com/pitchdeck/1696,7543,Competitor_98,20,3.6,78.57,2.65
2450b59d,Startup_1697,HealthTech,Sub_3,Pune,Karnataka,2023,Founder_792,Seed,Convertible Note,1321316,8,Investor_366,Investor_823,1065737,4381227,Yes,75,AI,Product_34,58400,7.02,Yes,,2017-05-22,http://example.com/pitchdeck/1697,20584,Competitor_78,12,8.93,27.0,5.44
96dd63ca,Startup_1698,TravelTech,Sub_8,Chennai,Telangana,2016,Founder_464,IPO,Convertible Note,1355591,2,Investor_84,Investor_701,57267186,2441935,Yes,191,AR/VR,Product_15,21174,28.63,No,,2017-08-25,http://example.com/pitchdeck/1698,91761,Competitor_17,20,3.74,29.52,1.33
1ebde335,Startup_1699,HealthTech,Sub_4,Chennai,Maharashtra,2019,Founder_807,Series C,Equity,8394154,6,Investor_198,Investor_803,9092870,4577314,Yes,35,Big Data,Product_28,47276,37.32,No,,2020-03-28,http://example.com/pitchdeck/1699,39926,Competitor_19,15,6.31,44.61,6.73
50d20397,Startup_1700,HealthTech,Sub_9,Delhi,Tamil Nadu,2007,Founder_67,Series D,Debt,1682572,1,Investor_481,Investor_819,30431338,486758,Yes,74,Big Data,Product_46,59027,25.25,Yes,,2023-02-20,http://example.com/pitchdeck/1700,21554,Competitor_73,2,3.56,60.06,9.04
369ab6df,Startup_1701,HealthTech,Sub_9,Mumbai,Tamil Nadu,2011,Founder_288,Series A,Debt,8943356,7,Investor_127,Investor_762,14397643,1712348,Yes,282,AR/VR,Product_4,92399,16.71,No,Acquirer_503,2015-09-03,http://example.com/pitchdeck/1701,72138,Competitor_3,5,9.88,50.45,2.26
77deea68,Startup_1702,TravelTech,Sub_4,Chennai,Karnataka,2012,Founder_971,IPO,Debt,3086771,7,Investor_282,Investor_658,85742821,1036063,No,164,AI,Product_38,3694,21.33,No,,2018-05-18,http://example.com/pitchdeck/1702,47742,Competitor_93,17,7.56,66.04,3.47
0bb63506,Startup_1703,EdTech,Sub_9,Delhi,Tamil Nadu,2011,Founder_827,Series B,Grant,4821231,7,Investor_489,Investor_520,81167486,1932504,No,387,Big Data,Product_19,82438,32.91,No,,2016-01-11,http://example.com/pitchdeck/1703,39319,Competitor_49,3,4.33,53.91,1.47
95e4f6d4,Startup_1704,FoodTech,Sub_7,Chennai,Delhi,2007,Founder_922,Seed,Convertible Note,4010616,1,Investor_395,Investor_672,94415001,947756,No,111,Blockchain,Product_36,27541,31.09,No,,2015-11-22,http://example.com/pitchdeck/1704,5038,Competitor_40,0,6.36,28.35,7.16
d547ae38,Startup_1705,FinTech,Sub_10,Chennai,Telangana,2000,Founder_543,Series D,Grant,430507,1,Investor_236,Investor_693,80239501,4036349,Yes,443,AR/VR,Product_4,24839,22.99,No,Acquirer_832,2023-03-05,http://example.com/pitchdeck/1705,15610,Competitor_61,10,4.5,60.87,5.11
502df248,Startup_1706,AgriTech,Sub_8,Bangalore,Karnataka,2006,Founder_725,Series D,Equity,8443841,10,Investor_358,Investor_950,67233801,4048594,No,298,AR/VR,Product_9,39946,32.65,Yes,Acquirer_274,2019-10-15,http://example.com/pitchdeck/1706,19804,Competitor_25,0,2.04,29.03,9.4
ca8de7b1,Startup_1707,TravelTech,Sub_6,Delhi,Karnataka,2021,Founder_425,IPO,Debt,7522156,10,Investor_186,Investor_737,60754560,3312920,No,416,Big Data,Product_3,97235,8.05,Yes,,2022-11-15,http://example.com/pitchdeck/1707,30456,Competitor_6,10,5.93,30.23,3.25
bb678996,Startup_1708,HealthTech,Sub_3,Pune,Delhi,2018,Founder_29,Series A,Grant,8452511,3,Investor_408,Investor_968,29314691,4030298,No,107,Blockchain,Product_21,19537,47.68,No,,2020-06-01,http://example.com/pitchdeck/1708,55331,Competitor_46,15,6.14,27.51,3.13
4e9b4751,Startup_1709,TravelTech,Sub_7,Delhi,Maharashtra,2017,Founder_362,IPO,Convertible Note,6194101,8,Investor_236,Investor_686,41877443,2127167,Yes,140,AR/VR,Product_33,82615,22.31,Yes,,2019-10-19,http://example.com/pitchdeck/1709,48843,Competitor_23,13,4.82,47.45,9.0
4ad48900,Startup_1710,AgriTech,Sub_3,Hyderabad,Delhi,2008,Founder_31,Series C,Equity,9397848,4,Investor_449,Investor_580,32034488,2387716,Yes,243,Blockchain,Product_38,17114,32.71,Yes,,2015-11-28,http://example.com/pitchdeck/1710,89215,Competitor_86,5,5.85,53.7,8.49
29bc3abe,Startup_1711,AgriTech,Sub_1,Pune,Maharashtra,2012,Founder_866,IPO,Grant,9875798,9,Investor_86,Investor_974,63831556,707005,No,155,IoT,Product_41,11713,19.01,No,,2021-05-25,http://example.com/pitchdeck/1711,99468,Competitor_37,8,8.17,46.34,3.77
eb7d2e5d,Startup_1712,HealthTech,Sub_3,Mumbai,Tamil Nadu,2008,Founder_10,Series D,Equity,3859111,4,Investor_74,Investor_722,80764805,3662023,No,228,Blockchain,Product_34,56348,14.25,Yes,Acquirer_517,2015-06-25,http://example.com/pitchdeck/1712,71813,Competitor_96,4,8.55,67.58,4.33
b20089ac,Startup_1713,FinTech,Sub_2,Pune,Maharashtra,2009,Founder_184,IPO,Equity,1141291,2,Investor_339,Investor_864,56416546,4251517,No,219,IoT,Product_6,63682,24.08,No,Acquirer_129,2022-12-14,http://example.com/pitchdeck/1713,23823,Competitor_3,15,4.45,65.92,2.9
8ca2af2f,Startup_1714,HealthTech,Sub_3,Chennai,Telangana,2015,Founder_667,Series C,Grant,1306637,8,Investor_227,Investor_616,70049722,2833529,No,122,Cloud,Product_45,90094,44.96,Yes,,2019-07-24,http://example.com/pitchdeck/1714,42774,Competitor_70,5,1.64,45.4,3.33
981cd8af,Startup_1715,FinTech,Sub_9,Hyderabad,Delhi,2018,Founder_580,Series D,Grant,5528267,5,Investor_449,Investor_655,23206244,3933294,Yes,233,IoT,Product_33,30072,46.58,Yes,,2019-06-20,http://example.com/pitchdeck/1715,38137,Competitor_89,6,2.05,36.43,1.06
6e43fa9a,Startup_1716,AgriTech,Sub_10,Chennai,Tamil Nadu,2021,Founder_493,Series C,Debt,8575784,6,Investor_148,Investor_913,64058411,1093918,Yes,478,AR/VR,Product_24,11067,6.26,Yes,,2018-12-15,http://example.com/pitchdeck/1716,53017,Competitor_51,3,5.82,75.6,3.88
8efa4248,Startup_1717,AgriTech,Sub_9,Pune,Telangana,2008,Founder_199,Seed,Debt,8802592,5,Investor_404,Investor_837,13161416,2177719,No,249,Blockchain,Product_33,71323,25.8,Yes,,2016-06-14,http://example.com/pitchdeck/1717,22305,Competitor_89,0,2.72,49.0,2.22
30d90622,Startup_1718,FoodTech,Sub_6,Bangalore,Maharashtra,2002,Founder_278,Series C,Debt,2041183,9,Investor_114,Investor_801,15242776,4814809,No,254,Big Data,Product_12,28444,10.16,No,,2015-11-22,http://example.com/pitchdeck/1718,90130,Competitor_3,11,6.5,23.48,4.57
ead36da4,Startup_1719,HealthTech,Sub_4,Chennai,Karnataka,2022,Founder_246,Seed,Grant,5875850,8,Investor_246,Investor_601,92266648,4838100,Yes,342,AI,Product_2,93307,31.03,Yes,,2022-03-12,http://example.com/pitchdeck/1719,27995,Competitor_3,19,7.67,56.06,8.14
f7209332,Startup_1720,Retail,Sub_6,Bangalore,Tamil Nadu,2005,Founder_738,IPO,Grant,6316555,2,Investor_193,Investor_642,21669289,1225979,No,352,AR/VR,Product_40,94087,19.03,Yes,Acquirer_637,2021-07-22,http://example.com/pitchdeck/1720,37160,Competitor_73,12,5.72,46.28,4.93
1117061a,Startup_1721,HealthTech,Sub_9,Chennai,Maharashtra,2001,Founder_56,Series B,Debt,6098551,1,Investor_434,Investor_743,76987800,1339262,Yes,408,IoT,Product_9,55134,34.88,No,,2018-04-19,http://example.com/pitchdeck/1721,89953,Competitor_73,18,8.89,77.19,9.51
f1c215a7,Startup_1722,HealthTech,Sub_4,Chennai,Tamil Nadu,2001,Founder_538,IPO,Equity,5476701,7,Investor_437,Investor_862,37271640,745709,Yes,14,IoT,Product_18,74160,9.9,No,,2020-04-17,http://example.com/pitchdeck/1722,14468,Competitor_48,1,4.12,68.95,2.52
a6a0e1d5,Startup_1723,Retail,Sub_9,Delhi,Telangana,2003,Founder_492,Series C,Convertible Note,3405214,6,Investor_439,Investor_799,34673641,678461,No,151,AR/VR,Product_7,55216,17.94,Yes,,2017-06-09,http://example.com/pitchdeck/1723,73973,Competitor_2,0,1.54,28.49,5.72
aa552206,Startup_1724,AgriTech,Sub_10,Mumbai,Maharashtra,2006,Founder_762,Series C,Debt,2057219,6,Investor_116,Investor_677,61308059,1255494,Yes,341,AI,Product_49,66276,19.35,Yes,Acquirer_468,2015-06-12,http://example.com/pitchdeck/1724,85677,Competitor_71,20,9.14,36.39,6.43
3336f37b,Startup_1725,TravelTech,Sub_9,Delhi,Tamil Nadu,2022,Founder_771,Series A,Grant,5139675,2,Investor_458,Investor_816,16676614,2887116,No,176,AI,Product_7,60879,7.04,Yes,Acquirer_230,2020-07-26,http://example.com/pitchdeck/1725,81843,Competitor_32,9,9.29,32.31,8.42
7c9ac9bd,Startup_1726,FinTech,Sub_6,Hyderabad,Karnataka,2012,Founder_624,Series D,Convertible Note,2042635,5,Investor_402,Investor_677,34145773,2654369,No,358,AI,Product_22,55472,23.43,Yes,,2020-12-25,http://example.com/pitchdeck/1726,87202,Competitor_94,11,9.64,57.25,2.06
ae867f2f,Startup_1727,HealthTech,Sub_10,Chennai,Maharashtra,2020,Founder_734,Seed,Debt,6368292,2,Investor_86,Investor_801,29410573,2867931,Yes,101,AR/VR,Product_48,74115,48.27,No,Acquirer_398,2021-12-26,http://example.com/pitchdeck/1727,97269,Competitor_49,9,6.23,40.53,9.97
97006aae,Startup_1728,EdTech,Sub_3,Mumbai,Telangana,2005,Founder_847,Seed,Equity,5397780,10,Investor_243,Investor_989,73897003,1098852,No,200,IoT,Product_45,98826,18.04,Yes,Acquirer_475,2019-02-16,http://example.com/pitchdeck/1728,96756,Competitor_7,14,7.96,49.81,5.05
40890811,Startup_1729,TravelTech,Sub_1,Delhi,Delhi,2022,Founder_523,Seed,Equity,8984540,4,Investor_210,Investor_815,35330481,3741259,Yes,135,Cloud,Product_26,36652,47.58,No,,2018-10-10,http://example.com/pitchdeck/1729,54218,Competitor_52,15,5.04,67.86,4.05
6be4c3a6,Startup_1730,FoodTech,Sub_2,Pune,Karnataka,2020,Founder_124,Series B,Grant,9789501,4,Investor_92,Investor_832,24872694,2764287,No,348,IoT,Product_26,38063,17.82,Yes,,2023-03-01,http://example.com/pitchdeck/1730,95490,Competitor_94,9,5.49,59.75,5.56
98bcca2d,Startup_1731,Retail,Sub_1,Bangalore,Telangana,2012,Founder_212,Seed,Equity,9320431,1,Investor_414,Investor_785,61936905,2277102,Yes,336,AI,Product_37,74262,19.74,Yes,,2019-03-20,http://example.com/pitchdeck/1731,18012,Competitor_16,0,1.6,40.81,8.84
494628e5,Startup_1732,AgriTech,Sub_1,Hyderabad,Delhi,2016,Founder_187,Series B,Grant,1918207,4,Investor_468,Investor_871,36559375,3763376,No,475,IoT,Product_42,37509,26.21,Yes,Acquirer_429,2017-01-26,http://example.com/pitchdeck/1732,14378,Competitor_9,9,6.21,55.05,5.39
0e12a2df,Startup_1733,FinTech,Sub_10,Pune,Delhi,2014,Founder_510,Series A,Equity,5385438,1,Investor_185,Investor_904,20376542,869550,Yes,117,IoT,Product_16,2921,26.52,No,,2020-07-22,http://example.com/pitchdeck/1733,1138,Competitor_28,4,3.84,58.76,5.1
c1a590d6,Startup_1734,FinTech,Sub_9,Mumbai,Maharashtra,2022,Founder_197,IPO,Debt,3910276,10,Investor_31,Investor_585,86197384,870591,No,182,AI,Product_26,54984,42.2,Yes,,2019-02-12,http://example.com/pitchdeck/1734,88650,Competitor_14,4,6.57,59.35,9.44
f2a284df,Startup_1735,FinTech,Sub_2,Bangalore,Delhi,2021,Founder_457,Seed,Equity,9181420,9,Investor_141,Investor_637,52663984,3978854,No,128,Big Data,Product_18,31029,33.93,No,Acquirer_704,2020-08-19,http://example.com/pitchdeck/1735,80795,Competitor_43,2,2.65,30.29,7.29
fe57b744,Startup_1736,FoodTech,Sub_5,Chennai,Maharashtra,2009,Founder_103,Series D,Convertible Note,521051,7,Investor_455,Investor_834,98907730,3611430,No,305,AR/VR,Product_31,44505,43.81,Yes,,2020-07-14,http://example.com/pitchdeck/1736,92684,Competitor_86,8,4.16,72.99,1.16
80ee532e,Startup_1737,FinTech,Sub_5,Mumbai,Maharashtra,2006,Founder_147,Series C,Convertible Note,6683254,1,Investor_431,Investor_982,7547485,3528396,Yes,421,Big Data,Product_43,41232,39.59,Yes,,2017-01-05,http://example.com/pitchdeck/1737,39468,Competitor_53,6,1.74,62.51,3.53
ca98d59e,Startup_1738,Retail,Sub_1,Pune,Maharashtra,2005,Founder_37,Series C,Debt,5561154,9,Investor_343,Investor_882,46750968,1321772,Yes,184,Blockchain,Product_26,68483,7.19,Yes,,2020-06-12,http://example.com/pitchdeck/1738,6702,Competitor_33,19,9.27,46.16,8.67
6d093153,Startup_1739,Retail,Sub_2,Hyderabad,Karnataka,2017,Founder_91,Series B,Grant,230324,6,Investor_179,Investor_523,10225733,2434837,No,171,Blockchain,Product_5,39309,44.87,No,,2015-11-02,http://example.com/pitchdeck/1739,28873,Competitor_72,6,3.31,42.43,5.8
45a11251,Startup_1740,Retail,Sub_1,Hyderabad,Delhi,2015,Founder_218,Series D,Convertible Note,2724426,9,Investor_23,Investor_800,82064317,3740192,No,330,AI,Product_4,23290,21.8,Yes,Acquirer_403,2023-05-07,http://example.com/pitchdeck/1740,31982,Competitor_28,1,6.01,44.58,5.73
02cb4308,Startup_1741,EdTech,Sub_1,Bangalore,Maharashtra,2012,Founder_141,Seed,Grant,7892558,5,Investor_76,Investor_600,40155144,2166393,No,60,AI,Product_50,36916,26.63,Yes,,2020-11-22,http://example.com/pitchdeck/1741,51500,Competitor_99,13,7.14,51.06,2.75
2a4ea9db,Startup_1742,Retail,Sub_10,Delhi,Delhi,2015,Founder_271,Seed,Convertible Note,4859077,1,Investor_244,Investor_619,29259292,2021864,Yes,54,Cloud,Product_19,74743,23.81,Yes,,2019-03-02,http://example.com/pitchdeck/1742,25800,Competitor_23,8,3.51,35.96,1.43
3b3f57b5,Startup_1743,FinTech,Sub_8,Delhi,Delhi,2000,Founder_823,Series D,Debt,4113434,9,Investor_259,Investor_549,52484666,1966538,Yes,343,AI,Product_21,94629,14.15,No,,2023-06-10,http://example.com/pitchdeck/1743,90140,Competitor_5,1,7.16,46.73,5.93
5a9d688b,Startup_1744,EdTech,Sub_5,Delhi,Karnataka,2013,Founder_55,Series A,Debt,269042,5,Investor_119,Investor_764,48140062,3329323,Yes,338,AR/VR,Product_17,34427,11.7,Yes,,2018-05-10,http://example.com/pitchdeck/1744,72844,Competitor_52,8,3.01,53.52,2.68
149eae5e,Startup_1745,HealthTech,Sub_10,Mumbai,Tamil Nadu,2021,Founder_342,Seed,Equity,8117909,4,Investor_478,Investor_975,12845848,3559333,No,464,Blockchain,Product_39,90449,35.95,Yes,,2018-11-28,http://example.com/pitchdeck/1745,31970,Competitor_46,20,5.42,26.43,8.16
a0e045b3,Startup_1746,Retail,Sub_7,Mumbai,Tamil Nadu,2000,Founder_277,IPO,Grant,6700251,2,Investor_444,Investor_909,75357924,4774788,No,240,IoT,Product_46,6826,43.28,Yes,,2019-07-17,http://example.com/pitchdeck/1746,72669,Competitor_8,12,1.51,31.8,8.19
8f493a04,Startup_1747,TravelTech,Sub_4,Bangalore,Telangana,2013,Founder_503,IPO,Equity,6993926,9,Investor_359,Investor_564,74635176,1777896,Yes,415,AR/VR,Product_32,55287,28.41,Yes,Acquirer_961,2016-01-22,http://example.com/pitchdeck/1747,34308,Competitor_77,14,1.04,39.89,9.59
9e41a36c,Startup_1748,Retail,Sub_6,Hyderabad,Karnataka,2023,Founder_478,Series C,Convertible Note,9146807,9,Investor_308,Investor_814,4748700,854323,Yes,149,AR/VR,Product_21,75434,37.17,Yes,,2022-02-14,http://example.com/pitchdeck/1748,75328,Competitor_96,3,5.35,42.23,5.03
ca5c8830,Startup_1749,Retail,Sub_1,Delhi,Tamil Nadu,2019,Founder_940,Series A,Debt,7808898,2,Investor_397,Investor_739,75898593,4729265,Yes,218,AI,Product_3,37572,13.93,No,Acquirer_82,2019-04-01,http://example.com/pitchdeck/1749,3505,Competitor_19,10,6.8,28.75,4.02
7aeff356,Startup_1750,FinTech,Sub_7,Mumbai,Delhi,2003,Founder_925,Seed,Debt,6605929,9,Investor_360,Investor_701,22616456,2096039,Yes,443,AI,Product_45,20753,34.84,Yes,,2023-10-15,http://example.com/pitchdeck/1750,7018,Competitor_2,17,9.67,24.04,3.46
